Seccion Nro,Seccion Nombre,Circuito Nro,Circuito Nombre,Escuela,Mesas,Desde,Hasta,Electores
9,MARCOS JUAREZ,131,LEONES,ESC JOAQUIN V GONZALEZ - RAMON INFANTE 422,9,4896,4904,3006
9,MARCOS JUAREZ,131,LEONES,IPEM N°256-LIB GRAL SAN MARTIN - LEONES,7,4905,4911,2332
9,MARCOS JUAREZ,131,LEONES,ESC DE COMERCIO Y BACHILLERATO - LEONES,12,4912,4923,3996
9,MARCOS JUAREZ,131A,VILLA ELISA,ESCUELA VICTORIA OCAMPO - VILLA ELISA,1,4924,4924,26
9,MARCOS JUAREZ,132,LOS SURGENTES,ESC GENERAL SAN MARTIN - LOS SURGENTES,8,4925,4932,2509
9,MARCOS JUAREZ,133,MARCOS JUAREZ,COLEGIO SAGRADO CORAZON - LARDIZABAL 545,13,4933,4945,4433
9,MARCOS JUAREZ,133,MARCOS JUAREZ,ESC NORMAL SUP DR M BELGRANO - R SAENZ PEÑA Y S DEL ESTERO,17,4946,4962,5796
9,MARCOS JUAREZ,133,MARCOS JUAREZ,ESC BERNARDINO RIVADAVIA - SAN MARTIN 694,11,4963,4973,3740
9,MARCOS JUAREZ,133,MARCOS JUAREZ,IPEM N°51 NICOLAS AVELLANEDA - MARCOS JUAREZ,12,4974,4985,4080
9,MARCOS JUAREZ,133,MARCOS JUAREZ,ESC MARIANO MORENO - SAN JUAN 1090 SUR,8,4986,4993,2720
9,MARCOS JUAREZ,133,MARCOS JUAREZ,ESCUELA BARTOLOME MITRE - HIPOLITO YRIGOYEN 1409 NOROESTE,7,4994,5000,2380
9,MARCOS JUAREZ,134,MONTE BUEY,ESC JOSE MANUEL ESTRADA - MONTE BUEY,8,5001,5008,2721
9,MARCOS JUAREZ,134,MONTE BUEY,ESC MANUEL BELGRANO - MONTE BUEY,6,5009,5014,2040
9,MARCOS JUAREZ,134,MONTE BUEY,INST.SEC.GRAL J.M.PAZ - MONTE BUEY,2,5015,5016,680
9,MARCOS JUAREZ,135,CAP.B.O HIGGINS,ESC.PROV.GRAL SAN MARTIN - AV ITALIA 448,1,5017,5017,320
9,MARCOS JUAREZ,136,ROCA,ESC ROQUE SAENZ PEÑA - ROCA,5,5018,5022,1618
9,MARCOS JUAREZ,136,ROCA,ESC 9 DE JULIO - ALSINA 517 SUR,3,5023,5025,969
9,MARCOS JUAREZ,137,SAIRA,INSTITUTO MANUEL BELGRANO - SAIRA,3,5026,5028,755
10,MINAS,138,CIENAGA DEL CORO,ESC PROV COMTE ROSENDO LEAL - CESAR MANUEL VERA S/N,3,5029,5031,926
10,MINAS,138A,RUMIACO,ESC MIGUEL DE AZCUENAGA - RUMIACO,1,5032,5032,27
10,MINAS,138B,RUMIHUASI,ESC.PROV.FRAY M.ESQUIU - PUBLICA,1,5033,5033,101
10,MINAS,138C,ESTANCIA DE GUADALUPE,ESC PROV NIÑAS DE AYOHUMA - PUBLICA S/N,2,5034,5035,429
10,MINAS,138D,TOSNO,ESC.PROV.MONS.R. LEAL - PUBLICA,1,5036,5036,186
10,MINAS,139,GUASAPAMPA,LOCAL COMUNAL,1,5037,5037,290
10,MINAS,139A,AGUA DE RAMON,ESC.PROV.R.VERA PEÑALOZA - AGUA DE RAMON,1,5038,5038,89
10,MINAS,139B,LA PLAYA,ESC PROV GRAJ J DE SAN MARTIN - PUBLICA S/N,1,5039,5039,237
10,MINAS,140,LA ARGENTINA,ESC PROV GREGORIA PEREZ - PUBLICA S/N,1,5040,5040,216
10,MINAS,140A,OJO DE AGUA DE TOTOX,ESC MARTIN MIGUEL DE GUEMES - OJO DE AGUA DE TOTOX,1,5041,5041,89
10,MINAS,141,PIEDRITA BLANCA,ESC PRIMARIA JORGE LUIS BORGES - PIEDRITA BLANCA,1,5042,5042,61
10,MINAS,141A,EL CHACHO,ESC PROV ANGEL V PEÑALOZA - PUBLICA S/N,1,5043,5043,158
10,MINAS,142,SAN CARLOS,ESC.SEC.J.L.DE CABRERA - RIVADAVIA E IRIGOYEN,6,5044,5049,2028
10,MINAS,142A,TALAINI,ESC.PROV.J.J.CASTELLI. - PUBLICA,1,5050,5050,152
11,POCHO,144,CHANCANI,ESC PROV MARIANO MORENO - PUBLICA S/N,3,5051,5053,1010
11,POCHO,144A,LAS JARILLAS,ESC.PROV.L.LUGONES - PUBLICA,1,5054,5054,93
11,POCHO,144B,EL MEDANITO,ESC R ESCALADA DE SAN MARTIN - EL MEDANITO,1,5055,5055,64
11,POCHO,145,POCHO,ESC.PROV.D.FRENCH - PUBLICA,2,5056,5057,499
11,POCHO,145A,LAS PALMAS,ESCUELA N°157 - LAS PALMAS,1,5058,5058,254
11,POCHO,146,SALSACATE,ESC GENERAL JOSE DE SAN MARTIN - AV CURA BROCHERO 150,6,5059,5064,1978
11,POCHO,146A,TALA CAÑADA,ESC.PROV.M.BELGRANO - TALA CAÑADA,1,5065,5065,283
11,POCHO,146B,SAN JERONIMO,ESC.PROV. E.ECHEVERRIA - SAN JERONIMO,1,5066,5066,290
11,POCHO,146C,LOS TALARES,ESC ROQUE SAENZ PEÑA - LOS TALARES,1,5067,5067,141
12,PUNILLA,147,BIALET MASSE,INST SERVILIANO DIAZ - SAN MARTIN 675,5,5068,5072,1635
12,PUNILLA,147,BIALET MASSE,INST NTA SRA DEL ROSARIO - BIALET MASSE,5,5073,5077,1635
12,PUNILLA,147,BIALET MASSE,ESC DR BIALET MASSE - ROQUE SAENZ PEÑA 91,7,5078,5084,2284
12,PUNILLA,147A,SAN ROQUE,ESC HOGAR ALBERTO MAGGI - CEFERINO NAMUNCURA 62,4,5085,5088,1103
12,PUNILLA,147B,VILLA PARQUE SIQUIMAN,ESC DR JERONIMO J DEL BARCO - VILLA PARQUE SIQUIMAN,6,5089,5094,1746
12,PUNILLA,148,CAPILLA DEL MONTE,ESC GRAL JOSE DE SAN MARTIN - SARMIENTO 380,8,5095,5102,2760
12,PUNILLA,148,CAPILLA DEL MONTE,IPEM N° 279 - HIPOLITO YRIGOYEN 450,12,5103,5114,4140
12,PUNILLA,148,CAPILLA DEL MONTE,ESC ESP JUAN MANUEL FERNANDEZ - AV PUEYRREDON 131,10,5115,5124,3440
12,PUNILLA,149,CASA GRANDE,ESC GRAL JOSE DE SAN MARTIN - RUTA NACIONAL N°38,2,5125,5126,643
12,PUNILLA,150,COSQUIN,COLEGIO PARROQUIAL PIO XII - OBISPO BUSTOS 816,11,5127,5137,3742
12,PUNILLA,150,COSQUIN,IPEM N°60 M MORENO(EX IPET 13) - PALEMON CARRANZA 1085,9,5138,5146,3060
12,PUNILLA,150,COSQUIN,IPEM N°157-PTE SARMIENTO - P CARRANZA 940,8,5147,5154,2720
12,PUNILLA,150,COSQUIN,ESC NORMAL SUP R SAENZ PEÑA - SAN MARTIN 394,8,5155,5162,2720
12,PUNILLA,150,COSQUIN,ESC TTE GRAL JULIO A ROCA - SAN MARTIN Y SARMIENTO S/N,13,5163,5175,4420
12,PUNILLA,150,COSQUIN,ESC ESP DR J REYES CONTRERAS - MONS DE ANDREA S/N B°SANTA TERESITA,7,5176,5182,2380
12,PUNILLA,151,CHARBONIER,ESC P ALBARRACIN DE SARMIENTO - PUBLICA S/N,2,5183,5184,658
12,PUNILLA,152,HUERTA GRANDE,ESC BERNARDINO RIVADAVIA - HUERTA GRANDE,8,5185,5192,2662
12,PUNILLA,152,HUERTA GRANDE,I.P.E.M N° 200 - ARRABARRENA ESQ PROV UNIDAS S/N,9,5193,5201,2988
12,PUNILLA,152A,VILLA GIARDINO,IPEM N° 339 - LOS COCOS ESQ PEPERINA,6,5202,5207,2000
12,PUNILLA,152A,VILLA GIARDINO,ESC ESTEBAN ECHEVERRIA - CHILE S/N B°INDEPENDENCIA,5,5208,5212,1665
12,PUNILLA,152A,VILLA GIARDINO,COL JUANA MICONO DE GIARDIN - AV SAN MARTIN 762,4,5213,5216,1332
12,PUNILLA,153,LA CUMBRE,ESC M E H DE GONZALEZ ELIZALDE - RIO NEGRO S/N B°ARGENTINO,6,5217,5222,2014
12,PUNILLA,153,LA CUMBRE,INSTITUTO GRAL SAN MARTIN - 9 DE JULIO 564 B°GOLF,8,5223,5230,2680
12,PUNILLA,153,LA CUMBRE,ESC JOSEFA MARIA BUSTOS - ALBERDI 277,7,5231,5237,2345
12,PUNILLA,154,LA FALDA,ESC JOSE MARIA PAZ - HIPOLITO YRIGOYEN 431 B°SAN JORGE,7,5238,5244,2366
12,PUNILLA,154,LA FALDA,IPEM N°142 JOAQUIN V GONZALEZ - SAN GERONIMO Y LAS AMERICAS S/N,11,5245,5255,3718
12,PUNILLA,154,LA FALDA,ESC MATEO J MOLINA - AV EDEN 445,10,5256,5265,3380
12,PUNILLA,154,LA FALDA,ESC NICOLAS AVELLANEDA - PROGRESO 399 B°SANTA ROSA,7,5266,5272,2362
12,PUNILLA,154,LA FALDA,ESC AERONAUTICA ARGENTINA - OCAMPO Y ROMAN DEHEZA S/N-LA LOMITA,6,5273,5278,2022
12,PUNILLA,155,SAN ESTEBAN,ESC INES MOYANO DE MOLINA - SAN ESTEBAN,3,5279,5281,753
12,PUNILLA,155A,LOS COCOS,ESC DRA CECILIA GRIERSON - LOS COCOS,3,5282,5284,1022
12,PUNILLA,156,VILLA CARLOS PAZ,ESC CARLOS NICANDRO PAZ - SAN MARTIN 255,17,5285,5301,5865
12,PUNILLA,156,VILLA CARLOS PAZ,ESC PRESIDENTE SARMIENTO - LOS GIGANTES S/N-B°M MUÑOZ,12,5302,5313,4140
12,PUNILLA,156,VILLA CARLOS PAZ,ESC ISLA DE LOS ESTADOS - LOS CEIBOS S/N B°LA QUINTA,10,5314,5323,3450
12,PUNILLA,156,VILLA CARLOS PAZ,INST ALFONSINA STORNI(EX IESS) - SOLIS 283 B° VILLA DOMINGUEZ,21,5324,5344,7245
12,PUNILLA,156,VILLA CARLOS PAZ,INST BERNARDO D'ELIA - ASUNCION B°LA QUINTA 440,15,5345,5359,5168
12,PUNILLA,156,VILLA CARLOS PAZ,INST R ESCALADA DE SAN MARTIN - ESTRADA Y ANTARTIDA,16,5360,5375,5504
12,PUNILLA,156,VILLA CARLOS PAZ,INST INDUSTRIAL CRISTO OBRERO - FLORENCIO SANCHEZ S/N-B°LAS MALVINAS,10,5376,5385,3440
12,PUNILLA,156,VILLA CARLOS PAZ,PRIMARIO JOSE DE SAN MARTIN - AMEGHINO Y BALCARCE,8,5386,5393,2752
12,PUNILLA,156,VILLA CARLOS PAZ,IPEM N° 365-DR RENE FAVALORO - GOBERNADOR ALVAREZ 131,10,5394,5403,3440
12,PUNILLA,156,VILLA CARLOS PAZ,INST BILINGUE DANTE ALIGHIERI - ALFONSINA STORNI Y LOS ALERCES,17,5404,5420,5848
12,PUNILLA,156,VILLA CARLOS PAZ,ESC RICARDO BERNABE FERNANDEZ - LAS MARGARITAS 255-VA INDEPENDENCIA,8,5421,5428,2752
12,PUNILLA,156,VILLA CARLOS PAZ,ESC JOSE A ALVAREZ CONDARCO - IGUALDAD 199 B°SAN IGNACIO,6,5429,5434,2064
12,PUNILLA,156,VILLA CARLOS PAZ,COLEGIO COSTA AZUL - HUARPES Y COMECHINGONES-B°COSTA AZUL,9,5435,5443,3096
12,PUNILLA,156A,YCHO CRUZ,ESC MERCEDES S M DE BALCARCE - GENERAL SAN MARTIN S/N,5,5444,5448,1620
12,PUNILLA,156B,CUESTA BLANCA,LOCAL COMUNAL - CUESTA BLANCA,2,5449,5450,425
12,PUNILLA,156C,MAYU SUMAJ,EDIFICIO COMUNAL - MAYU SUMAJ,4,5451,5454,1115
12,PUNILLA,156D,SAN ANTONIO DE ARREDONDO,ESC JUAN JOSE PASO - RUTA PROV. 14-KM.43 CENTRO,6,5455,5460,2066
12,PUNILLA,156D,SAN ANTONIO DE ARREDONDO,IPEM 348 - RUTA 14 Y CNO A LAS JARILLAS,7,5461,5467,2408
12,PUNILLA,156E,TALA HUASI,EDIFICIO COMUNAL - TALA HUASI,1,5468,5468,235
12,PUNILLA,157,SANTA MARIA,COLEGIO SAN ROQUE - LAVALLE 2730 VILLA BUSTOS,6,5469,5474,2028
12,PUNILLA,157,SANTA MARIA,ESC BENJAMIN MATIENZO - DR.MIGUEL A. VOCOS S/N TILLARD,4,5475,5478,1349
12,PUNILLA,157,SANTA MARIA,ESC JUAN BAUTISTA AZOPARDO - SARMIENTO 59 VILLA BUSTOS,7,5479,5485,2359
12,PUNILLA,157,SANTA MARIA,INST. SEC. ORIENTACION REGIONA - VILLA BUSTOS,7,5486,5492,2359
12,PUNILLA,158,TANTI,ESC DOMINGO FAUSTINO SARMIENTO - MARIANO MORENO 597 B°VILLA NUEVA,9,5493,5501,2966
12,PUNILLA,158,TANTI,IPEM N°84 J VOCOS LESCANO - SAN FRANCISCO 33 LA ESTANCIA,9,5502,5510,2961
12,PUNILLA,158A,CABALANGO,ESC.PROV.D. FRENCH - CALLE 10,2,5511,5512,440
12,PUNILLA,158B,ESTANCIA VIEJA,LOCAL COMUNAL - ESTANCIA VIEJA,4,5513,5516,1038
12,PUNILLA,158C,VILLA SANTA CRUZ DEL LAGO,IPEM N° 332 - LOS TALAS ESQ. LAS ROSAS,8,5517,5524,2540
12,PUNILLA,159,VALLE HERMOSO,IPEM N° 335 - GOBERNADOR NUÑEZ 73,8,5525,5532,2712
12,PUNILLA,159,VALLE HERMOSO,INST.NTA.SRA. DEL CALVARIO - SAN MARTIN 12,8,5533,5540,2704
13,RIO CUARTO,160,ACHIRAS,ESC DOMINGO FAUSTINO SARMIENTO - ACHIRAS,8,5541,5548,2611
13,RIO CUARTO,160A,LA CAROLINA,ESC PROV DOMINGO F SARMIENTO - PUBLICA S/N,1,5549,5549,243
13,RIO CUARTO,161,ADELIA MARIA,INSTITUTO ADELIA MARIA - AV SAN MARTIN 1050 CENTRO,11,5550,5560,3674
13,RIO CUARTO,161,ADELIA MARIA,ESC GENERAL SAN MARTIN - SARMIENTO 98 CENTRO,8,5561,5568,2667
13,RIO CUARTO,162,ALCIRA,ESC JOSE MARIA PAZ - GRAL ROCA 643 CENTRO,7,5569,5575,2412
13,RIO CUARTO,162,ALCIRA,ESC PERITO FRANCISCO MORENO - DEAN FUNES Y HEROES ANONIMOS S/N,9,5576,5584,3096
13,RIO CUARTO,163,ALPA CORRAL,IPEM N° 119 NESTOR ZARAZAGA - PUBLICA S/N,4,5585,5588,1215
13,RIO CUARTO,164,BAIGORRIA,ESC PROV BERNARDINO RIVADAVIA - VELEZ SARSFIELD 50,6,5589,5594,1757
13,RIO CUARTO,165,BANDA NORTE,ANGELES CUSTODIOS/SAGRADA FLIA - ISABEL LA CATOLICA Y E JENNER S/N,12,5595,5606,4104
13,RIO CUARTO,165,BANDA NORTE,ESC DR ADOLFO ALSINA - AVENIDA GARIBALDI 740,11,5607,5617,3761
13,RIO CUARTO,165,BANDA NORTE,MERC DEL NIÑO JESUS/S FCO ASIS - VICTOR HUGO 885,18,5618,5635,6138
13,RIO CUARTO,165,BANDA NORTE,INST SUP RAMON MENENDEZ PIDAL - AV JOSE GARIBALDI 50,12,5636,5647,4092
13,RIO CUARTO,165,BANDA NORTE,ESC PROVINCIA SANTA CRUZ - SANTA FE ESQ URUGUAY S/N,13,5648,5660,4433
13,RIO CUARTO,165,BANDA NORTE,ESC REPUBLICA DEL URUGUAY - SAN LUIS 342,6,5661,5666,2046
13,RIO CUARTO,165,BANDA NORTE,IPEM N°95 M SANCHEZ DE THOMPSO - MANCO CAPAC 50,14,5667,5680,4774
13,RIO CUARTO,165,BANDA NORTE,CNMA 24-ANEXO PCIA STA CRUZ - EL SALVADOR 840 B° BALACCO,2,5681,5682,682
13,RIO CUARTO,166,BERROTARAN,ESC VICTOR MERCANTE - FRAY MAMERTO ESQUIU 25,8,5683,5690,2673
13,RIO CUARTO,166,BERROTARAN,INSTITUTO PARROQ.BERROTARAN - AQUINO ARGUELLO ARDILES 203,11,5691,5701,3674
13,RIO CUARTO,167,BULNES,ESC.FRAY M.ALVAREZ - SARMIENTO 187,4,5702,5705,1083
13,RIO CUARTO,168,CHAJAN,ESC PROV GRAL J DE SAN MARTIN - BV CORDOBA S/N,3,5706,5708,827
13,RIO CUARTO,169,CHUCUL,ESC SUBTTE RODOLFO H BERDINA - AV SAN MARTIN S/N,2,5709,5710,413
13,RIO CUARTO,170,ELENA,INST SEC LA ASUNCION DE MARIA - PASAJE CURA BROCHERO 189,5,5711,5715,1593
13,RIO CUARTO,170,ELENA,ESC RICARDO GUTIERREZ - ELENA,4,5716,5719,1272
13,RIO CUARTO,171,ESPINILLO,ESC PROV JOSE DE SAN MARTIN - RUTA NACIONAL 36 KM 614 S/N,1,5720,5720,153
13,RIO CUARTO,172,HOLMBERG,ESC.PROV.C.SAAVEDRA - HOLMBERG,6,5721,5726,2019
13,RIO CUARTO,172,HOLMBERG,ESC.S.R.DE ZAVALIA - HOLMBERG,5,5727,5731,1680
13,RIO CUARTO,172,HOLMBERG,IPEM N° 125 R SCALABRINI ORTIZ,3,5732,5734,1008
13,RIO CUARTO,173,LA ARGENTINA,ESC JOSE DE SAN MARTIN - CALLE PUBLICA,1,5735,5735,17
13,RIO CUARTO,174,LA CAUTIVA,ESC PROV JOSE DE SAN MARTIN - SAN MARTIN S/N,3,5736,5738,736
13,RIO CUARTO,175,LA GILDA,ESC PROV JOSE DE SAN MARTIN - PUBLICA S/N,1,5739,5739,73
13,RIO CUARTO,176,LA INVERNADA,ESC R ESCALADA DE SAN MARTIN - LA INVERNDA,1,5740,5740,71
13,RIO CUARTO,177,LAS ACEQUIAS,ESC LEONILA DE LAS M LEMOS - MAIPU 535 NORTE,8,5741,5748,2569
13,RIO CUARTO,178,LAS CAÑITAS,ESC.PROV.J.DE SAN MARTIN - LAS CAÑITAS,1,5749,5749,49
13,RIO CUARTO,178A,LAS ALBAHACAS,ESC.C.G. DE REZZANO - CALLE 11,2,5750,5751,440
13,RIO CUARTO,178B,VILLA EL CHACAY,ESC.ALBERGUE J.HERNANDEZ - PUBLICA,1,5752,5752,126
13,RIO CUARTO,179,LAS HIGUERAS,ESC JORGE ALEHANDRO NEWBERY - ESPAÑA 36,14,5753,5766,4830
13,RIO CUARTO,179,LAS HIGUERAS,JARD INF JORGE A NEWBERY - ESPAÑA 86 B° SAN MARTIN,4,5767,5770,1379
13,RIO CUARTO,180,LAS PEÑAS,ESC.PROV.J.M.PAZ - AVDA. 22 DE OCTUBRE,1,5771,5771,215
13,RIO CUARTO,181,LOS CUATRO VIENTOS,ESC ANTONIO SOBRAL - PUBLICA S/N,1,5772,5772,168
13,RIO CUARTO,182,LAS VERTIENTES,ESC CAP DE FRAGATA MOYANO - JULIANA GARCIA PUBLILL 560,3,5773,5775,908
13,RIO CUARTO,183,VICUÑA MACKENNA,INST JUAN PASCUAL PRINGLES - AV CARLOS S YDE 684,10,5776,5785,3390
13,RIO CUARTO,183,VICUÑA MACKENNA,ESC GUIDO SPANO - SARMIENTO 672 CENTRO,8,5786,5793,2709
13,RIO CUARTO,183,VICUÑA MACKENNA,ESC GRAL NAPOLEON URIBURU - LIB GENERAL SAN MARTIN 318 CENTRO,9,5794,5802,3042
13,RIO CUARTO,184,MOLDES,ESC FRAY MARCOS DONATTI - MOLDES,9,5803,5811,3050
13,RIO CUARTO,184,MOLDES,IPEM N°94 DOLORES L DE LAVALLE - MOLDES,8,5812,5819,2704
13,RIO CUARTO,184,MOLDES,ESC NICOLAS AVELLANEDA - MOLDES,7,5820,5826,2366
13,RIO CUARTO,184A,MONTE DE LOS GAUCHOS,ESC.PROV.M.BELGRANO - SARMIENTO,2,5827,5828,686
13,RIO CUARTO,186,PUEBLO ALBERDI,ESC NICOLAS AVELLANEDA - VICENTE LOPEZ 538,12,5829,5841,4104
13,RIO CUARTO,186,PUEBLO ALBERDI,IPEMN° 26 JUAN FILLOY - BELISARIO ROLDAN 535,10,5842,5851,3420
13,RIO CUARTO,186,PUEBLO ALBERDI,COLEGIO MARIA BENITA ARIAS - MONTEVIDEO 751,10,5852,5861,3420
13,RIO CUARTO,186,PUEBLO ALBERDI,ESC GRAL JUSTO S ANAYA - AZOPARDO 1270 FENIX,14,5862,5875,4788
13,RIO CUARTO,186,PUEBLO ALBERDI,INST LANTERIANO LA MERCED - BELISARIO ROLDAN 275,18,5876,5893,6156
13,RIO CUARTO,186,PUEBLO ALBERDI,ESC ARZOBISPO ANTONIO ESPINOSA - OLEGARIO ANDRADE 1020,11,5894,5904,3761
13,RIO CUARTO,187,PUEYRREDON,ESC CAP DE NAV S ALBARRACIN - PUEYRREDON,1,5905,5905,103
13,RIO CUARTO,188,RIO CUARTO,ESC.NORM.NAC.MIXTA - CONSTITUCION 1040,24,5906,5929,8280
13,RIO CUARTO,188,RIO CUARTO,INST SAN BUENAVENTURA - SAN MARTIN 250,12,5930,5941,4140
13,RIO CUARTO,188,RIO CUARTO,ESC FLORENTINO AMEGHINO - 9 DE JULIO 314,10,5942,5951,3450
13,RIO CUARTO,188,RIO CUARTO,DICHIARA-EX ESC.GRAL S.MARTIN - BOLIVAR Y ALBERDI,9,5952,5960,3105
13,RIO CUARTO,188,RIO CUARTO,ESCUELA GENERAL PAZ - MITRE 850,13,5961,5973,4485
13,RIO CUARTO,188,RIO CUARTO,COL NTRA SRA DEL CARMEN - BAIGORRIA 373,17,5974,5990,5865
13,RIO CUARTO,188,RIO CUARTO,ESC ALTE BROWN - RIO QUINTO 660,8,5991,5998,2760
13,RIO CUARTO,188,RIO CUARTO,ESCUELA GRAL ROCA - PASO 790 B° SANTA ROSA,12,5999,6010,4140
13,RIO CUARTO,188,RIO CUARTO,ESC BARTOLOME MITRE - LAVALLE 1452,12,6011,6022,4134
13,RIO CUARTO,188,RIO CUARTO,ESC 21 DE JULIO - BAIGORRIA 552,10,6023,6032,3440
13,RIO CUARTO,188,RIO CUARTO,ESC MANUEL BELGRANO - SOBREMONTE 1333,14,6033,6046,4816
13,RIO CUARTO,188,RIO CUARTO,E.N.E.T. N° 1 - BAIGORRIA 527,12,6047,6058,4128
13,RIO CUARTO,188,RIO CUARTO,ESC.NORMAL COMERCIAL - BAIGORRIA 463,27,6059,6085,9288
13,RIO CUARTO,188,RIO CUARTO,ESC VELEZ SARSFIELD - MENDOZA 1502,10,6086,6095,3440
13,RIO CUARTO,188,RIO CUARTO,ESCUELA PIAS - BV GRAL ROCA 701,8,6096,6103,2752
13,RIO CUARTO,188,RIO CUARTO,COLEGIO GALILEO GALILEI - ALVEAR 1040,12,6104,6115,4128
13,RIO CUARTO,188,RIO CUARTO,COLEGIO HISPANO ARGENTINO - FOTHERINGHAM 68,14,6116,6129,4816
13,RIO CUARTO,189,SAMPACHO,INSTITUTO LA CONSOLATA - HIPOLITO IRIGOYEN 482,7,6130,6136,2373
13,RIO CUARTO,189,SAMPACHO,ESC SAN MARTIN - SAMPACHO,7,6137,6143,2366
13,RIO CUARTO,189,SAMPACHO,INSTPABLO ANTONIO PIZZURNO - SAMPACHO,8,6144,6151,2704
13,RIO CUARTO,190,SAN AMBROSIO,ESC.SAN JUAN BOSCO - PUBLICA,1,6152,6152,128
13,RIO CUARTO,191,SAN BASILIO,INST JUAN BAUTISTA ALBERDI - BV LORENZO BERARDO 325 NORTE,4,6153,6156,1308
13,RIO CUARTO,191,SAN BASILIO,ESC JOSE DE SAN MARTIN - BELGRANO 121 B°CENTRO,6,6157,6162,1958
13,RIO CUARTO,191A,MALENA,ESC.PROV.R.E.DE SAN MARTIN - REMEDIOS ESCALADA DE SAN MARTIN,1,6163,6163,308
13,RIO CUARTO,192,SUCO,ESC R ESCALADA DE SAN MARTIN - SUCO,2,6164,6165,477
13,RIO CUARTO,193,TOSQUITA,ESC.PROV.J.M.ESTRADA - AVELLANEDA 181,2,6166,6167,526
13,RIO CUARTO,194,WASHINGTON,ESCUELA N°359 - WASHINGTON,3,6168,6169,556
14,RIO PRIMERO,195,ATAHONA,ESC.PROV.J.DE SAN MARTIN - PUBLICA S/N,1,6170,6170,166
14,RIO PRIMERO,196,CAÑADA DE MACHADO,ESC.PROV.M.MORENO - CALLE 12,1,6171,6171,229
14,RIO PRIMERO,197,LA POSTA,ESC PROV JOAQUIN V GONZALEZ - JOAQUIN V GONZALEZ S/N,1,6172,6172,337
14,RIO PRIMERO,198,CAPILLA DE REMEDIOS,ESC PROV MARTIN GUEMES - MARTIN GUEMES S/N,4,6173,6176,1065
14,RIO PRIMERO,199,CHALACEA,ESCUELA N°315 - CHALACEA,1,6177,6177,230
14,RIO PRIMERO,200,DIEGO DE ROJAS,ESC M.C.CALDECOT DE ARGUELLO - FIGUEROA ALCORTA S/N,2,6178,6179,503
14,RIO PRIMERO,201,COLONIA LAS CUATRO ESQUINAS,ESC JOSE MARIA PAZ - LAS CUATRO ESQUINAS,1,6180,6180,114
