Seccion,SeccionNombre,Circuito,CircuitoNombre,Mesa,Establecimiento,Domicilio,TipoMesa,CantElectores,Secc-Circuito
13,Río Cuarto,188,RIO CUARTO,6242,ESC.NORMAL COMERCIAL,BAIGORRIA 463,Mixto,345,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6243,ESC.NORMAL COMERCIAL,BAIGORRIA 463,Mixto,344,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6244,ESC.NORMAL COMERCIAL,BAIGORRIA 463,Mixto,347,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6245,ESC.NORMAL COMERCIAL,BAIGORRIA 463,Mixto,347,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6246,ESC.NORMAL COMERCIAL,BAIGORRIA 463,Mixto,345,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6247,ESC.NORMAL COMERCIAL,BAIGORRIA 463,Mixto,348,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6248,ESC.NORMAL COMERCIAL,BAIGORRIA 463,Mixto,347,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6249,ESC VELEZ SARSFIELD,MENDOZA 1502,Mixto,349,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6250,ESC VELEZ SARSFIELD,MENDOZA 1502,Mixto,347,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6251,ESC VELEZ SARSFIELD,MENDOZA 1502,Mixto,349,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6252,ESC VELEZ SARSFIELD,MENDOZA 1502,Mixto,348,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6253,ESC VELEZ SARSFIELD,MENDOZA 1502,Mixto,346,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6254,ESC VELEZ SARSFIELD,MENDOZA 1502,Mixto,346,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6255,ESC VELEZ SARSFIELD,MENDOZA 1502,Mixto,346,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6256,ESC VELEZ SARSFIELD,MENDOZA 1502,Mixto,347,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6257,ESC VELEZ SARSFIELD,MENDOZA 1502,Mixto,348,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6258,ESC VELEZ SARSFIELD,MENDOZA 1502,Mixto,347,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6259,ESCUELA PIAS,BV GRAL ROCA 701,Mixto,345,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6260,ESCUELA PIAS,BV GRAL ROCA 701,Mixto,346,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6261,ESCUELA PIAS,BV GRAL ROCA 701,Mixto,349,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6262,ESCUELA PIAS,BV GRAL ROCA 701,Mixto,347,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6263,ESCUELA PIAS,BV GRAL ROCA 701,Mixto,348,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6264,ESCUELA PIAS,BV GRAL ROCA 701,Mixto,349,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6265,ESCUELA PIAS,BV GRAL ROCA 701,Mixto,349,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6266,ESCUELA PIAS,BV GRAL ROCA 701,Mixto,348,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6267,COLEGIO GALILEO GALILEI,ALVEAR 1040,Mixto,349,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6268,COLEGIO GALILEO GALILEI,ALVEAR 1040,Mixto,346,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6269,COLEGIO GALILEO GALILEI,ALVEAR 1040,Mixto,343,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6270,COLEGIO GALILEO GALILEI,ALVEAR 1040,Mixto,348,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6271,COLEGIO GALILEO GALILEI,ALVEAR 1040,Mixto,345,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6272,COLEGIO GALILEO GALILEI,ALVEAR 1040,Mixto,344,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6273,COLEGIO GALILEO GALILEI,ALVEAR 1040,Mixto,348,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6274,COLEGIO GALILEO GALILEI,ALVEAR 1040,Mixto,347,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6275,COLEGIO GALILEO GALILEI,ALVEAR 1040,Mixto,345,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6276,COLEGIO GALILEO GALILEI,ALVEAR 1040,Mixto,347,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6277,COLEGIO GALILEO GALILEI,ALVEAR 1040,Mixto,348,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6278,COLEGIO GALILEO GALILEI,ALVEAR 1040,Mixto,349,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6279,COLEGIO HISPANO ARGENTINO,FOTHERINGHAM 68,Mixto,346,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6280,COLEGIO HISPANO ARGENTINO,FOTHERINGHAM 68,Mixto,346,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6281,COLEGIO HISPANO ARGENTINO,FOTHERINGHAM 68,Mixto,346,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6282,COLEGIO HISPANO ARGENTINO,FOTHERINGHAM 68,Mixto,349,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6283,COLEGIO HISPANO ARGENTINO,FOTHERINGHAM 68,Mixto,344,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6284,COLEGIO HISPANO ARGENTINO,FOTHERINGHAM 68,Mixto,344,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6285,COLEGIO HISPANO ARGENTINO,FOTHERINGHAM 68,Mixto,348,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6286,COLEGIO HISPANO ARGENTINO,FOTHERINGHAM 68,Mixto,347,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,188,RIO CUARTO,6287,COLEGIO HISPANO ARGENTINO,FOTHERINGHAM 68,Mixto,348,13-188 Río Cuarto - RIO CUARTO
13,Río Cuarto,189,SAMPACHO,6288,INSTITUTO LA CONSOLATA,HIPOLITO IRIGOYEN 482,Mixto,341,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6289,INSTITUTO LA CONSOLATA,HIPOLITO IRIGOYEN 482,Mixto,337,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6290,INSTITUTO LA CONSOLATA,HIPOLITO IRIGOYEN 482,Mixto,338,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6291,INSTITUTO LA CONSOLATA,HIPOLITO IRIGOYEN 482,Mixto,341,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6292,INSTITUTO LA CONSOLATA,HIPOLITO IRIGOYEN 482,Mixto,341,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6293,INSTITUTO LA CONSOLATA,HIPOLITO IRIGOYEN 482,Mixto,335,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6294,INSTITUTO LA CONSOLATA,HIPOLITO IRIGOYEN 482,Mixto,340,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6295,ESC SAN MARTIN,SAMPACHO,Mixto,341,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6296,ESC SAN MARTIN,SAMPACHO,Mixto,339,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6297,ESC SAN MARTIN,SAMPACHO,Mixto,340,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6298,ESC SAN MARTIN,SAMPACHO,Mixto,341,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6299,ESC SAN MARTIN,SAMPACHO,Mixto,338,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6300,ESC SAN MARTIN,SAMPACHO,Mixto,342,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6301,ESC SAN MARTIN,SAMPACHO,Mixto,340,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6302,INSTPABLO ANTONIO PIZZURNO,SAMPACHO,Mixto,339,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6303,INSTPABLO ANTONIO PIZZURNO,SAMPACHO,Mixto,342,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6304,INSTPABLO ANTONIO PIZZURNO,SAMPACHO,Mixto,337,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6305,INSTPABLO ANTONIO PIZZURNO,SAMPACHO,Mixto,337,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6306,INSTPABLO ANTONIO PIZZURNO,SAMPACHO,Mixto,339,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6307,INSTPABLO ANTONIO PIZZURNO,SAMPACHO,Mixto,340,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6308,INSTPABLO ANTONIO PIZZURNO,SAMPACHO,Mixto,340,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,189,SAMPACHO,6309,INSTPABLO ANTONIO PIZZURNO,SAMPACHO,Mixto,339,13-189 Río Cuarto - SAMPACHO
13,Río Cuarto,190,SAN AMBROSIO,6310,ESC.SAN JUAN BOSCO,PUBLICA,Mixto,129,13-190 Río Cuarto - SAN AMBROSIO
13,Río Cuarto,191,SAN BASILIO,6311,INST JUAN BAUTISTA ALBERDI,BV LORENZO BERARDO  NORTE 325,Mixto,345,13-191 Río Cuarto - SAN BASILIO
13,Río Cuarto,191,SAN BASILIO,6312,INST JUAN BAUTISTA ALBERDI,BV LORENZO BERARDO  NORTE 325,Mixto,341,13-191 Río Cuarto - SAN BASILIO
13,Río Cuarto,191,SAN BASILIO,6313,INST JUAN BAUTISTA ALBERDI,BV LORENZO BERARDO  NORTE 325,Mixto,341,13-191 Río Cuarto - SAN BASILIO
13,Río Cuarto,191,SAN BASILIO,6314,INST JUAN BAUTISTA ALBERDI,BV LORENZO BERARDO  NORTE 325,Mixto,342,13-191 Río Cuarto - SAN BASILIO
13,Río Cuarto,191,SAN BASILIO,6315,ESC JOSE DE SAN MARTIN,BELGRANO 121,Mixto,342,13-191 Río Cuarto - SAN BASILIO
13,Río Cuarto,191,SAN BASILIO,6316,ESC JOSE DE SAN MARTIN,BELGRANO 121,Mixto,343,13-191 Río Cuarto - SAN BASILIO
13,Río Cuarto,191,SAN BASILIO,6317,ESC JOSE DE SAN MARTIN,BELGRANO 121,Mixto,341,13-191 Río Cuarto - SAN BASILIO
13,Río Cuarto,191,SAN BASILIO,6318,ESC JOSE DE SAN MARTIN,BELGRANO 121,Mixto,341,13-191 Río Cuarto - SAN BASILIO
13,Río Cuarto,191,SAN BASILIO,6319,ESC JOSE DE SAN MARTIN,BELGRANO 121,Mixto,340,13-191 Río Cuarto - SAN BASILIO
13,Río Cuarto,191,SAN BASILIO,6320,ESC JOSE DE SAN MARTIN,BELGRANO 121,Mixto,339,13-191 Río Cuarto - SAN BASILIO
13,Río Cuarto,191A,MALENA,6321,ESC.PROV.R.E.DE SAN MARTIN,REMEDIOS ESCALADA DE SAN MARTIN,Mixto,329,13-191A Río Cuarto - MALENA
13,Río Cuarto,192,SUCO,6322,ESC R ESCALADA DE SAN MARTIN,SUCO,Mixto,231,13-192 Río Cuarto - SUCO
13,Río Cuarto,192,SUCO,6323,ESC R ESCALADA DE SAN MARTIN,SUCO,Mixto,233,13-192 Río Cuarto - SUCO
13,Río Cuarto,193,TOSQUITA,6324,ESC.PROV.J.M.ESTRADA,AVELLANEDA 181,Mixto,281,13-193 Río Cuarto - TOSQUITA
13,Río Cuarto,193,TOSQUITA,6325,ESC.PROV.J.M.ESTRADA,AVELLANEDA 181,Mixto,281,13-193 Río Cuarto - TOSQUITA
13,Río Cuarto,194,WASHINGTON,6326,ESCUELA-JUAN B ALBERDI,CALLE 3,Mixto,290,13-194 Río Cuarto - WASHINGTON
13,Río Cuarto,194,WASHINGTON,6327,ESCUELA-JUAN B ALBERDI,CALLE 3,Mixto,286,13-194 Río Cuarto - WASHINGTON
14,Río Primero,195,ATAHONA,6328,ESC.PROV.J.DE SAN MARTIN,PUBLICA S/N,Mixto,177,14-195 Río Primero - ATAHONA
14,Río Primero,196,CAÑADA DE MACHADO,6329,ESC.PROV.M.MORENO,CALLE 12,Mixto,213,14-196 Río Primero - CAÑADA DE MACHADO
14,Río Primero,197,LA POSTA,6330,ESC PROV JOAQUIN V GONZALEZ,JOAQUIN V GONZALEZ S/N,Mixto,187,14-197 Río Primero - LA POSTA
14,Río Primero,197,LA POSTA,6331,ESC PROV JOAQUIN V GONZALEZ,JOAQUIN V GONZALEZ S/N,Mixto,186,14-197 Río Primero - LA POSTA
14,Río Primero,198,CAPILLA DE REMEDIOS,6332,ESC PROV MARTIN GUEMES,MARTIN GUEMES Y RAVADAVIA S/N,Mixto,348,14-198 Río Primero - CAPILLA DE REMEDIOS
14,Río Primero,198,CAPILLA DE REMEDIOS,6333,ESC PROV MARTIN GUEMES,MARTIN GUEMES Y RAVADAVIA S/N,Mixto,347,14-198 Río Primero - CAPILLA DE REMEDIOS
14,Río Primero,198,CAPILLA DE REMEDIOS,6334,ESC PROV MARTIN GUEMES,MARTIN GUEMES Y RAVADAVIA S/N,Extr y Nac. Mixtos,348,14-198 Río Primero - CAPILLA DE REMEDIOS
14,Río Primero,199,CHALACEA,6335,ESC N°315  ARTURO CAPDEVILA,MAESTRO MARIO S/N,Mixto,264,14-199 Río Primero - CHALACEA
14,Río Primero,200,DIEGO DE ROJAS,6336,ESC M.C.CALDECOT DE ARGUELLO,FIGUEROA ALCORTA S/N,Mixto,254,14-200 Río Primero - DIEGO DE ROJAS
14,Río Primero,200,DIEGO DE ROJAS,6337,ESC M.C.CALDECOT DE ARGUELLO,FIGUEROA ALCORTA S/N,Extr y Nac. Mixtos,259,14-200 Río Primero - DIEGO DE ROJAS
14,Río Primero,201,COLONIA LAS CUATRO ESQUINAS,6338,ESC JOSE MARIA PAZ,LAS CUATRO ESQUINAS,Mixto,126,14-201 Río Primero - COLONIA LAS CUATRO ESQUINAS
14,Río Primero,201A,LAS GRAMILLAS,6339,ESC MAEST F BELLORA DE DAVILA,CALLE PUBLICA S/N,Mixto,146,14-201A Río Primero - LAS GRAMILLAS
14,Río Primero,202,ESQUINA,6340,ESC PROV JOSE MANUEL ESTRADA,MALVINAS ARGENTINAS S/N,Mixto,342,14-202 Río Primero - ESQUINA
14,Río Primero,203,PEDRO E.VIVAS,6341,ESC.R.E.DE SAN MARTIN,MARTIN MIGUEL DE GUEMEZ Y PEDRO VIVA,Mixto,179,14-203 Río Primero - PEDRO E.VIVAS
14,Río Primero,203,PEDRO E.VIVAS,6342,ESC.R.E.DE SAN MARTIN,MARTIN MIGUEL DE GUEMEZ Y PEDRO VIVA,Mixto,181,14-203 Río Primero - PEDRO E.VIVAS
14,Río Primero,204,LA PARA,6343,ESC MARIANO FRAGUEIRO,MARIANO FRAGUEIRO 385,Mixto,341,14-204 Río Primero - LA PARA
14,Río Primero,204,LA PARA,6344,ESC MARIANO FRAGUEIRO,MARIANO FRAGUEIRO 385,Mixto,345,14-204 Río Primero - LA PARA
14,Río Primero,204,LA PARA,6345,ESC MARIANO FRAGUEIRO,MARIANO FRAGUEIRO 385,Mixto,343,14-204 Río Primero - LA PARA
14,Río Primero,204,LA PARA,6346,ESC MARIANO FRAGUEIRO,MARIANO FRAGUEIRO 385,Mixto,343,14-204 Río Primero - LA PARA
14,Río Primero,204,LA PARA,6347,ESC MARIANO FRAGUEIRO,MARIANO FRAGUEIRO 385,Mixto,341,14-204 Río Primero - LA PARA
14,Río Primero,204,LA PARA,6348,ESC DR D VELEZ SARSFIELD,MARIANO MORENO 1020,Mixto,344,14-204 Río Primero - LA PARA
14,Río Primero,204,LA PARA,6349,ESC DR D VELEZ SARSFIELD,MARIANO MORENO 1020,Mixto,347,14-204 Río Primero - LA PARA
14,Río Primero,204,LA PARA,6350,ESC DR D VELEZ SARSFIELD,MARIANO MORENO 1020,Mixto,341,14-204 Río Primero - LA PARA
14,Río Primero,204,LA PARA,6351,ESC DR D VELEZ SARSFIELD,MARIANO MORENO 1020,Mixto,342,14-204 Río Primero - LA PARA
14,Río Primero,204,LA PARA,6352,ESC DR D VELEZ SARSFIELD,MARIANO MORENO 1020,Mixto,343,14-204 Río Primero - LA PARA
14,Río Primero,204,LA PARA,6353,ESC DR D VELEZ SARSFIELD,MARIANO MORENO 1020,Mixto,342,14-204 Río Primero - LA PARA
14,Río Primero,205,LA PUERTA,6354,ESC PROV FRAY MAMERTO ESQUIU,SAN LORENZO 698,Mixto,303,14-205 Río Primero - LA PUERTA
14,Río Primero,205,LA PUERTA,6355,ESC PROV FRAY MAMERTO ESQUIU,SAN LORENZO 698,Mixto,302,14-205 Río Primero - LA PUERTA
14,Río Primero,205,LA PUERTA,6356,ESC PROV FRAY MAMERTO ESQUIU,SAN LORENZO 698,Mixto,301,14-205 Río Primero - LA PUERTA
14,Río Primero,205,LA PUERTA,6357,ESC PROV FRAY MAMERTO ESQUIU,SAN LORENZO 698,Mixto,304,14-205 Río Primero - LA PUERTA
14,Río Primero,205,LA PUERTA,6358,ESC PROV FRAY MAMERTO ESQUIU,SAN LORENZO 698,Mixto,302,14-205 Río Primero - LA PUERTA
14,Río Primero,205,LA PUERTA,6359,ESC PROV FRAY MAMERTO ESQUIU,SAN LORENZO 698,Mixto,303,14-205 Río Primero - LA PUERTA
14,Río Primero,205,LA PUERTA,6360,ESC PROV FRAY MAMERTO ESQUIU,SAN LORENZO 698,Mixto,303,14-205 Río Primero - LA PUERTA
14,Río Primero,206,LAS HERAS,6361,ES RAUL AUGUSTO PEDERNERA-411,LA CAÑADA,Mixto,55,14-206 Río Primero - LAS HERAS
14,Río Primero,207,LAS SALADAS,6362,ESC DALMIRA MURO(EX DEL CHACO),LAS SALADAS,Mixto,260,14-207 Río Primero - LAS SALADAS
14,Río Primero,208,COMECHINGONES,6363,ESCUELA N°111,SARMIENTO Y 25 DE MAYO,Mixto,298,14-208 Río Primero - COMECHINGONES
14,Río Primero,209,MAQUINISTA GALLINI,6364,ESC.PROV.J.M.PAZ,PUBLICA,Mixto,149,14-209 Río Primero - MAQUINISTA GALLINI
14,Río Primero,210,BLAS DE ROSALES,6365,ESC DOMINGO F SARMIENTO,PUBLICA S/N(HOY:BLAS DE ROSALES),Mixto,82,14-210 Río Primero - BLAS DE ROSALES
14,Río Primero,211,MONTE CRISTO,6366,MARGARITA V LUDUEÑA DE LAZO,SARMIENTO  LAS MALVINAS 571,Mixto,343,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6367,MARGARITA V LUDUEÑA DE LAZO,SARMIENTO  LAS MALVINAS 571,Mixto,341,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6368,MARGARITA V LUDUEÑA DE LAZO,SARMIENTO  LAS MALVINAS 571,Mixto,341,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6369,MARGARITA V LUDUEÑA DE LAZO,SARMIENTO  LAS MALVINAS 571,Mixto,340,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6370,MARGARITA V LUDUEÑA DE LAZO,SARMIENTO  LAS MALVINAS 571,Mixto,341,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6371,MARGARITA V LUDUEÑA DE LAZO,SARMIENTO  LAS MALVINAS 571,Mixto,343,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6372,MARGARITA V LUDUEÑA DE LAZO,SARMIENTO  LAS MALVINAS 571,Mixto,342,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6373,INST PQUIAL MONTE CRISTO,ROQUE SAENZ PEÑA 380,Mixto,340,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6374,INST PQUIAL MONTE CRISTO,ROQUE SAENZ PEÑA 380,Mixto,342,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6375,INST PQUIAL MONTE CRISTO,ROQUE SAENZ PEÑA 380,Mixto,342,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6376,INST PQUIAL MONTE CRISTO,ROQUE SAENZ PEÑA 380,Mixto,340,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6377,INST PQUIAL MONTE CRISTO,ROQUE SAENZ PEÑA 380,Mixto,342,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6378,INST PQUIAL MONTE CRISTO,ROQUE SAENZ PEÑA 380,Mixto,339,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6379,INST PQUIAL MONTE CRISTO,ROQUE SAENZ PEÑA 380,Mixto,341,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6380,INST PQUIAL MONTE CRISTO,ROQUE SAENZ PEÑA 380,Mixto,343,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6381,INST PQUIAL MONTE CRISTO,ROQUE SAENZ PEÑA 380,Mixto,343,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6382,INST PQUIAL MONTE CRISTO,ROQUE SAENZ PEÑA 380,Mixto,342,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6383,ESCUELA MAESTRO DOMINGO NOGAL,AV SAN MARTIN,Mixto,343,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6384,ESCUELA MAESTRO DOMINGO NOGAL,AV SAN MARTIN,Mixto,342,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6385,ESCUELA MAESTRO DOMINGO NOGAL,AV SAN MARTIN,Mixto,343,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6386,ESCUELA MAESTRO DOMINGO NOGAL,AV SAN MARTIN,Mixto,342,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6387,ESCUELA MAESTRO DOMINGO NOGAL,AV SAN MARTIN,Mixto,343,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6388,ESCUELA MAESTRO DOMINGO NOGAL,AV SAN MARTIN,Mixto,343,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6389,ESCUELA MAESTRO DOMINGO NOGAL,AV SAN MARTIN,Mixto,341,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6390,ESCUELA 25 DE MAYO,LUIS F TAGLE 215,Mixto,342,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6391,ESCUELA 25 DE MAYO,LUIS F TAGLE 215,Mixto,343,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6392,ESCUELA 25 DE MAYO,LUIS F TAGLE 215,Mixto,341,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6393,ESCUELA 25 DE MAYO,LUIS F TAGLE 215,Mixto,343,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6394,ESCUELA 25 DE MAYO,LUIS F TAGLE 215,Mixto,339,14-211 Río Primero - MONTE CRISTO
14,Río Primero,211,MONTE CRISTO,6395,ESCUELA 25 DE MAYO,LUIS F TAGLE 215,Extr y Nac. Mixtos,342,14-211 Río Primero - MONTE CRISTO
14,Río Primero,212,MONTE DEL ROSARIO,6396,ESC.PROV.J.M.PAZ,PUBLICA,Mixto,127,14-212 Río Primero - MONTE DEL ROSARIO
14,Río Primero,212B,EL CRISPIN,6397,ESC PROV DOMINGO F SARMIENTO,PUBLICA S/N,Mixto,272,14-212B Río Primero - EL CRISPIN
14,Río Primero,213,OBISPO TREJO,6398,ESCUELA R.GUTIERREZ,GENERAL PAZ 788,Mixto,307,14-213 Río Primero - OBISPO TREJO
14,Río Primero,213,OBISPO TREJO,6399,ESCUELA R.GUTIERREZ,GENERAL PAZ 788,Mixto,305,14-213 Río Primero - OBISPO TREJO
14,Río Primero,213,OBISPO TREJO,6400,ESCUELA R.GUTIERREZ,GENERAL PAZ 788,Mixto,306,14-213 Río Primero - OBISPO TREJO
14,Río Primero,213,OBISPO TREJO,6401,ESCUELA R.GUTIERREZ,GENERAL PAZ 788,Mixto,308,14-213 Río Primero - OBISPO TREJO
14,Río Primero,213,OBISPO TREJO,6402,ESCUELA R.GUTIERREZ,GENERAL PAZ 788,Mixto,308,14-213 Río Primero - OBISPO TREJO
14,Río Primero,213,OBISPO TREJO,6403,ESCUELA R.GUTIERREZ,GENERAL PAZ 788,Mixto,306,14-213 Río Primero - OBISPO TREJO
14,Río Primero,213,OBISPO TREJO,6404,ESCUELA R.GUTIERREZ,GENERAL PAZ 788,Mixto,306,14-213 Río Primero - OBISPO TREJO
14,Río Primero,213,OBISPO TREJO,6405,ESCUELA R.GUTIERREZ,GENERAL PAZ 788,Mixto,305,14-213 Río Primero - OBISPO TREJO
14,Río Primero,214,PIQUILLIN,6406,ESC.PROV.D.F.SARMIENTO,AVDA.SARMIENTO E 74,Mixto,338,14-214 Río Primero - PIQUILLIN
14,Río Primero,214,PIQUILLIN,6407,ESC.PROV.D.F.SARMIENTO,AVDA.SARMIENTO E 74,Mixto,335,14-214 Río Primero - PIQUILLIN
14,Río Primero,214,PIQUILLIN,6408,ESC.PROV.D.F.SARMIENTO,AVDA.SARMIENTO E 74,Mixto,338,14-214 Río Primero - PIQUILLIN
14,Río Primero,214,PIQUILLIN,6409,ESC.PROV.D.F.SARMIENTO,AVDA.SARMIENTO E 74,Mixto,336,14-214 Río Primero - PIQUILLIN
14,Río Primero,214,PIQUILLIN,6410,ESC.PROV.D.F.SARMIENTO,AVDA.SARMIENTO E 74,Mixto,335,14-214 Río Primero - PIQUILLIN
